Barcode,tSNE_1,tSNE_2
530183_1,-21.8154311200677,19.2768016999293
135471_1,14.5522764425288,-7.1792020517161
459423_1,19.8599780076565,15.5764027004209
14661_1,-24.5612769367278,19.7620018476687
178869_1,-11.5659625074728,-34.3529867882444
110497_1,-18.5613313808736,9.52800432568904
412110_1,22.9727014235537,41.1710180158652
440232_1,-12.288783058119,32.1807725547993
210132_1,-5.51046579104719,29.6989115259006
388114_1,23.5869503456175,11.8346426501004
402069_1,33.5764107171942,-4.87534880591865
488576_1,-10.3877798564398,31.153681392552
868703_1,1.48550413112667,28.012273991073
319323_1,0.228967303188028,22.801509215841
816038_1,24.751976187834,40.3166550096921
723109_1,10.7302934878817,-3.83648880802643
543422_1,24.5026147346285,40.6215037297461
399349_1,5.34525879999511,20.8661938161924
691311_1,16.4066661220394,15.0816250239968
24631_1,-5.4016048751157,30.7343859469428
255254_1,-12.7080997958965,28.0183447764977
624045_1,-5.44240065090782,-6.94755812293347
252194_1,-0.316399219834615,-20.2100605642697
94425_1,13.7227245637364,2.43429114996216
663059_1,-5.26237446421455,30.0070545589732
598941_1,-6.258007449455,29.6037365818252
377674_1,-22.6791715896498,20.2286771761833
217962_1,0.584743132734708,23.2732476284729
310263_1,21.2733693566379,0.271285364680228
758581_1,20.2162063088185,-3.13446361724306
94812_1,4.61044715352726,25.5091770852776
748721_1,3.02259663361829,15.3207267888544
803012_1,-12.6128434998607,32.5279422089096
534182_1,-10.664446303318,13.028110706538
678725_1,-12.6973166322036,-33.8622126684457
883281_1,16.6770815297677,0.330978653214336
540057_1,-37.470712716472,11.6982774523593
487269_1,11.0053293010641,4.48894829965267
757800_1,17.8230399293397,5.95011223684628
108906_1,23.0161633953862,41.3639063274555
705657_1,-1.96287778892332,38.9651000468411
633620_1,24.4374370752641,41.1375954178986
134876_1,23.4260136359952,40.9352415906963
124184_1,-9.86663185382785,30.0736790920461
699312_1,-28.4562067535335,20.4513589762784
246521_1,-7.69045855325786,29.6572099679121
416930_1,4.09493147276729,29.6708519146577
224432_1,-21.5221427368583,17.7511189636592
221576_1,-1.18551647957466,27.6886562675817
317665_1,1.51431310202318,27.0800627540772
333898_1,-7.03529977165758,29.8705899304675
274672_1,0.856162944783366,-11.9781142866863
166168_1,23.9632735652412,-3.82851652980931
799201_1,-2.25016237771847,40.6003302824149
710243_1,-1.1078037787703,28.1382969881888
71494_1,-24.291542929844,19.5162308017278
523949_1,24.3697271365424,40.8523908186211
145100_1,22.0145469730542,41.2827488768222
489051_1,-23.3022092171511,-1.98753475087299
202107_1,-6.58785865383557,29.721941865745
192610_1,-3.42465084052229,28.7703129404048
424806_1,-9.24042774528214,28.7526533861307
271393_1,5.07099473014877,14.465634817025
167854_1,23.9671635956979,1.59183682602634
18537_1,3.51512739262126,11.5615371185907
495_1,4.77083329423706,6.64398933125372
710252_1,24.6453480815348,40.8863394159546
737331_1,-6.01658636466049,29.2690697146348
487829_1,16.0243492108797,4.95500482862079
522230_1,-0.575527905690598,2.95457417698186
824713_1,20.1815856174857,-1.79124750442284
272003_1,-5.36435231770007,29.7897680446558
300527_1,24.1640354677387,40.7841109253908
853288_1,15.5327149000039,0.720578826230501
213557_1,-17.5711550221886,16.2211908659422
167382_1,23.5237686918015,8.092749019749
226489_1,2.73921584019524,1.08178315584143
829079_1,-8.39904997655798,30.364034791931
495312_1,-7.51931066814305,-7.80151786346761
416929_1,6.92371714444713,25.7993744352945
108241_1,-5.61117302748211,29.2871017947912
858997_1,-5.53027526837537,29.1920663737162
716744_1,-6.59472815683561,29.7589924281408
249218_1,-22.9949287017515,19.6861824070002
434133_1,3.29765143808615,18.4488066328604
320327_1,-3.49997741170339,28.6601137814014
505542_1,1.71737630248448,30.758876796255
341707_1,11.9496815646746,-5.75278779882843
479345_1,42.0983728117168,11.5397626234528
227058_1,-7.53715339130793,28.7274615136068
863934_1,-21.9322811685,18.8632271837374
448330_1,-10.1005474131355,30.7917968134715
543162_1,24.679146676057,40.6641549333828
787641_1,-15.7113503330381,12.9803178325359
267060_1,-5.69749424608425,29.4999108452809
812695_1,-10.262841254878,14.8461952859648
815102_1,18.087704449776,45.1773915012675
731769_1,-5.55430547128997,29.3836105427118
179069_1,-5.35968683754182,29.4207359714213
201410_1,2.83402866162525,0.931976031886987
368572_1,-25.6350637137077,17.4083991060678
365568_1,5.14967407736345,12.9243709246877
299331_1,-5.3176811958593,28.8195346511577
85835_1,5.50822097943392,-4.51738400847085
745129_1,-5.3951894833764,30.6337427555208
635078_1,-1.18553874584304,26.9194981394413
835486_1,-21.6152642938621,17.759419943819
596259_1,-9.84144381790919,29.0539720145656
41628_1,-9.12262013200569,-0.819802711603729
454832_1,3.84183111864902,10.2543175614365
77323_1,21.2777728059212,-12.0358207769674
659566_1,-51.0392062052302,-6.74315839259349
589463_1,2.90647780802111,21.8638147620477
250974_1,5.33192703996489,8.18625795454222
433112_1,-24.3340140169548,20.4497398502799
204032_1,-3.67955512655118,28.7758250512182
301224_1,22.4701604877126,40.8226307157445
782525_1,7.08447712013534,25.5288129531667
697847_1,-9.60599558247725,27.6515904633887
98014_1,-6.86430868938812,-3.6779482148492
412870_1,-24.5064279413717,18.5816962253733
647856_1,-8.06013822128339,30.7190761878009
391177_1,-24.4016500240299,20.1141891327814
509623_1,-5.24730475688039,29.2972824744452
537522_1,-7.54702851713477,30.0575131597838
126031_1,-17.7834583047621,15.8396425816358
657774_1,-4.45477487249215,28.8129494716911
350489_1,-7.12118110320312,28.4498514989627
126095_1,24.3060568089382,41.2776875388597
565506_1,-1.17201316711102,0.586078739401028
623183_1,-10.1457263490142,7.1464357192859
476772_1,-0.507652112913197,27.1326079994196
753266_1,0.717655324063998,12.7066843910356
184059_1,23.6567383507063,40.4780704320296
45044_1,25.404859535769,7.05189487599125
383021_1,18.1400418480647,45.1331892424063
370798_1,2.37330764395668,28.8237080249311
253992_1,1.93526771053388,30.4724339238885
213640_1,-12.1810762418392,15.9707953853899
75540_1,-6.26417426242048,29.7619505813551
343975_1,40.941044923852,11.6236559208977
734515_1,-9.4354624388539,30.2792333012765
426670_1,1.26324646516365,24.8251921245337
707592_1,-9.13989820552628,1.40439017610942
456924_1,-10.6102401931845,31.4438368261234
289177_1,-6.72226715968278,29.7519619455997
248097_1,-9.31567025671967,27.3429563451255
240416_1,-17.380254779854,16.7488444735513
392663_1,25.0934634418093,-2.36953540778386
556835_1,-8.44831825686753,30.3026299079408
466723_1,19.0321117255701,41.3864995194491
7065_1,27.854477633153,14.0009918490354
64910_1,7.23654555975383,25.5229830525901
610708_1,-24.8955620487925,16.4499767016554
157088_1,3.73747966773784,29.4829298938196
597046_1,5.45184039806704,14.2529275352215
108371_1,-16.2349460773211,14.763790934305
665945_1,-22.2233810434248,19.5925652073583
9040_1,22.0801829760866,-5.45244685411264
456004_1,4.83033944676866,1.5204185421786
738435_1,-0.64243965814237,26.5087491898266
51325_1,5.19620414789007,17.509114117306
27102_1,2.7872317965203,12.8280716833696
158043_1,4.17540502719717,22.4156535994793
113819_1,11.9026287771251,35.0374178866484
579879_1,-20.0155143080714,11.9571949544483
591347_1,-21.2627335306793,17.248638465703
218970_1,4.18006368689774,29.6419594692239
110085_1,-4.74897829499804,29.1314217250352
805134_1,20.9147016770654,41.0448405694174
132920_1,0.597593601536821,24.4086178619695
468661_1,-8.35083340565903,29.4009506112568
815839_1,5.9641342499876,19.2309973155265
789044_1,-8.25571561984348,29.2814509058156
695148_1,28.6488543004409,-26.0326515999332
139331_1,4.88810102514368,22.3292086471486
808312_1,-5.54284309913493,29.5816961503997
285497_1,-15.588847880264,18.3641140937591
517188_1,-24.5358963563684,16.6416286816091
540964_1,0.702979827015164,27.3073637849023
540932_1,-17.1582671075104,12.4601021613908
826677_1,-6.92726066216052,29.7899239212844
499495_1,-23.6480205485076,20.2338859860259
594909_1,24.2151148103647,40.9391011195984
561639_1,-8.83582443090152,-11.7845949347942
165985_1,-21.6826500256079,16.6042083148136
217403_1,-3.39427688330067,39.5064064909573
122447_1,-6.14627691079231,28.6332356498167
412145_1,-7.81080909270573,29.5907272079071
507292_1,-7.95457494391056,30.0520651023357
460034_1,25.214277566797,40.2262596729218
235033_1,-1.56068886413396,27.88895639997
608269_1,37.5179979998831,15.3881738693293
466569_1,-21.4801698875385,20.8882055214656
850982_1,-5.16606613037946,29.6103952791218
694413_1,-7.71636522132247,29.3367427600227
612764_1,2.43682444770472,29.1561547630088
684670_1,23.6070184858992,40.9163039900452
133619_1,0.756022622474753,23.1580688016009
121403_1,-22.1111667753729,18.1328104531953
137760_1,-8.07853325510689,29.6845979727936
798496_1,-9.13469348788248,29.4898805303426
607496_1,-1.29723701588566,27.7073532540308
78978_1,21.0233144482197,41.0622033526244
321219_1,-23.551559350083,15.8671755592683
466220_1,-25.5018446217733,18.2805804999846
410556_1,5.83094016624777,10.1851579322909
23964_1,-5.72372237353076,29.3324444951606
169133_1,-2.75466499275306,28.6722208220798
108313_1,3.68014103516929,28.960548022767
293054_1,-24.4186650470725,20.1625078335747
819165_1,-21.8081186412871,17.0314326828311
374001_1,37.4735911060289,15.4816351402559
561500_1,-17.0423885322322,17.4809272830201
793594_1,-5.18399046858121,28.9237056186183
628547_1,24.8819181644203,11.5536182852938
665315_1,-6.19867113223751,28.8572760958565
97812_1,-4.82981209072447,28.9645313477466
806985_1,4.18221738304148,29.2731419704111
713182_1,-8.07476665934342,1.48109429959176
398018_1,21.9897867040334,41.673943218588
279662_1,-10.1982534410467,29.1500419997737
343245_1,-4.80098034196377,28.110596580705
556390_1,-3.44635384266418,28.339586330414
651551_1,23.9457634345682,40.7533479211453
45971_1,2.17726520695643,30.1838795758917
28105_1,-8.18281598345208,29.3797497081606
837009_1,-2.09134407846309,26.2944044410767
872262_1,-5.41990945733009,29.5526121057001
558988_1,-7.83246315721491,28.91158447954
720938_1,3.41796246335316,18.7601116278535
679040_1,-4.30954633307089,29.0957735210508
204280_1,3.89086348831285,24.3617443821735
751149_1,-5.5987640348317,27.0066577799476
251808_1,21.2016345297891,41.4268489649028
269001_1,-4.93485766208908,29.0827551452353
324429_1,-5.33657719327541,29.4337340084521
796299_1,-9.64142201053967,13.9909483237798
470854_1,3.19486643088247,10.4441882540926
542307_1,4.74429931818819,25.9597375897237
377349_1,4.32725945504257,24.499548295424
346670_1,2.77810137523824,25.3858497096454
680066_1,-14.0518148584034,12.9955413271165
657754_1,2.59611066554634,26.9567127779705
28777_1,3.46161059565962,29.531214969264
427729_1,3.34274492489333,14.7979961932335
462990_1,23.1847460955537,41.6950192967461
661551_1,6.73446732097862,26.5592520682155
648308_1,-0.659847998802936,27.322670514519
632997_1,-5.3760353564995,29.3523478957226
756433_1,-0.825191735592372,26.6078372285604
38808_1,-5.5403492149813,29.2665459025632
55137_1,-4.50566344185282,28.5520514298961
843109_1,24.200891050533,40.7752206369103
873842_1,-4.44727856141688,29.324995510572
516689_1,-19.3178448502387,16.6761735380161
226561_1,-20.5840133851105,18.1735456433107
350242_1,7.04094990724692,25.653789603264
22983_1,-22.495338142022,20.2803728558052
851336_1,-1.13756658478793,27.8375634044412
794831_1,-5.70248473016729,28.5944979356935
229058_1,-2.90849303338686,28.1558253627367
77807_1,-4.02703926228542,28.5820060195045
227820_1,-4.50578023387828,28.605315611785
745670_1,-0.630858681524357,12.8470045118737
222418_1,4.26759993038698,12.3085941559345
501515_1,-16.5430832447856,11.7041729318669
497579_1,35.9418668087174,11.9018080113845
509192_1,-7.87292624796305,29.8482601979631
581974_1,-4.10793308978644,29.0521668369832
633337_1,1.15510217529371,35.4780937820045
683296_1,-0.293408168134658,25.770194902965
559623_1,-3.91775567502923,27.4694953469521
781637_1,-8.17386428389543,-2.69733739337796
858718_1,-3.83341646044854,27.8666683593979
343458_1,2.94724754970029,23.9016792720224
323830_1,-6.42679681448105,29.7489333825294
642576_1,7.70771727968168,14.515475646277
551845_1,25.1139212143846,40.3118534567739
559865_1,0.745932975083809,24.4420025549237
529154_1,4.00753951230642,11.7771786242287
843248_1,-25.4299935845034,18.1829706381024
683514_1,24.9657889574322,21.7522316856887
825058_1,1.25295906109085,23.1699750931025
777810_1,2.32329769162897,29.4489759001123
70502_1,1.3431728327821,28.2582517041361
522646_1,-6.24828172381544,28.7985248461757
503506_1,33.7307535069824,14.281406704257
391765_1,-4.93410268717508,28.8551749046739
740898_1,-15.0420032206148,17.5288141766723
438920_1,3.96092556808747,24.3093666138473
853624_1,24.6310218905676,40.5923843780308
843498_1,-1.11610663475893,27.708517446836
798063_1,3.72550739381622,26.0780894280437
525213_1,-6.50285152971807,29.5043503769637
461863_1,-2.09642606101507,28.11370969187
822461_1,4.18579019837267,29.6302748848239
484698_1,-6.4828915920017,28.5303725773347
460336_1,1.88120959962273,20.8881365669834
7121_1,-7.07977270841206,28.1030993564706
12468_1,-0.794644153119551,26.231622697263
81929_1,10.4341957708747,-0.159097750533099
865489_1,4.10684230672115,21.1888296360402
67893_1,-20.3295129498141,16.5640956641354
710072_1,4.53221435133646,25.4600955253227
80360_1,7.23061471342561,11.0425171583988
458286_1,3.14086184749995,25.7542848252487
103782_1,-14.8940842332035,17.7317900014298
529529_1,3.96337878423401,25.6222261779838
151735_1,2.15509701789903,30.262431209034
199088_1,-1.87601549493157,27.7388511991854
737779_1,4.16045894561848,22.8813568750501
221797_1,-16.5084207296383,11.5547376300664
749330_1,-0.613636098099363,27.4549676120623
711328_1,22.2019349059359,40.7542208393632
694595_1,-3.4148982386475,29.069440768813
768649_1,22.4255796202297,40.6763604771919
824107_1,2.63692823185012,29.2893518837334
21779_1,5.62925888576578,26.1422758343825
454980_1,23.3267230460143,41.5264123411726
261377_1,-7.00174083756863,5.28116400273211
351572_1,3.15033891143371,26.5502852568898
116131_1,2.46449174181893,16.9512711391659
837272_1,20.7728187620626,41.0580726277085
301069_1,7.07035814645989,25.6694464676072
56297_1,0.951808925194064,24.5870067564376
21458_1,-0.700582430832378,26.563922170988
241828_1,21.9199799344045,40.6962706221405
679255_1,-3.87132438096107,29.0834556236506
478653_1,-1.05654704789156,25.9506682036759
596004_1,1.40432615309777,26.4762167556241
720707_1,2.01587939092084,28.4248312237883
432975_1,-3.38642665833669,28.7009454180081
137608_1,-1.89219856697982,27.0080878059009
187308_1,-2.9577600095784,27.729688123626
777879_1,23.1298620189217,40.6572154886486
268257_1,-3.45733148573256,28.3364084028679
137345_1,2.45528361009985,25.0053425110044
227818_1,-6.41972369201666,4.08450882593206
208141_1,2.30096646969109,28.6482536724925
608986_1,-4.85438283996082,28.411971382478
742571_1,3.44828824442923,25.3561123774152
762937_1,0.322690782692128,25.8626911720396
201709_1,0.0655835191610179,27.544193742296
441935_1,6.09706668203829,22.9540914517008
50105_1,2.56847153430815,29.1036062286727
648737_1,-3.8774279017999,28.9076823154639
9466_1,2.44119784464693,23.1372783297378
48892_1,2.49019852967702,25.116855918096
151599_1,-7.84095720806397,29.2430900299044
258799_1,-1.8290816221099,27.7541379607193
122451_1,-2.18064234649559,28.4288867322842
869592_1,2.99527504131706,27.0047364192202
545389_1,-11.4414403209462,29.7178452899409
883344_1,21.5773538160635,41.1832030956929
442210_1,22.5170119216981,41.2455254804856
558357_1,-0.953788902218171,27.3350091209013
27457_1,5.2987578789251,19.0084578432184
270139_1,6.4952809368825,24.4481630078436
411819_1,0.932166655296772,27.8498732241654
447905_1,4.16964032053192,29.5956228670374
881775_1,23.6478868334944,41.0476569303338
809358_1,-10.7237477712101,14.7545597869261
464442_1,-8.08070767188956,28.4250556086587
5712_1,3.94613136002156,28.7239581324423
235410_1,22.6892003749344,41.1926214925583
449090_1,5.00942607075195,18.6512201022741
392860_1,7.00543749481385,25.7090950060264
564162_1,27.0311603100161,13.5280473993327
355289_1,4.27645332567485,24.6656513295193
691840_1,5.54495717737446,24.4973978313014
568699_1,-3.76145742585104,-13.6539185575236
483924_1,-15.2795398778347,11.9907007238426
340248_1,3.84971016767216,28.7772257558664
206966_1,-16.9719632221185,14.5784076199876
129829_1,3.64038370892877,18.3891768580955
472202_1,4.38552451109458,21.2998157904048
167522_1,2.80707026949611,17.2183301866934
313829_1,-10.0674823732006,14.6274423685211
836992_1,-15.3826134661973,18.0482175683635
452618_1,-1.72493582025371,27.6984182063572
701193_1,6.85273214185409,11.4419910483578
178360_1,22.7627488106944,40.1314123259472
11216_1,1.01203611656697,27.1710188698996
621577_1,-1.44725904973153,27.6504435962217
819518_1,24.7827644089009,21.7665142387049
755151_1,24.2903601039984,41.1296610853665
506009_1,3.99052068470673,24.1943356115616
538086_1,4.39686845256313,19.3627042163008
862127_1,3.84082479170312,18.2394547353564
799401_1,-1.04356420857541,27.7309378121737
59834_1,6.20908928993711,21.8045751117067
712030_1,-1.9265010483265,27.284230916646
771998_1,20.6601960462565,41.0963838146716
691256_1,-3.62304821657901,28.9159597724648
234840_1,-6.96087451881739,29.3742724725675
304834_1,6.98274815761413,26.7849380447577
200090_1,3.7938652758121,23.7909470512611
73043_1,4.9264432050094,17.8907264026323
99982_1,-6.23944971859782,28.5150526087074
165383_1,-3.84783497042406,27.9594428998662
239022_1,6.32151113759436,23.7243444745282
33706_1,-1.14740146545447,27.6611760390182
203202_1,22.4775738204985,40.7695087171692
233046_1,3.65914086867708,28.7199268112298
627079_1,-4.50619614543414,28.7789630898257
840803_1,-15.0755312785563,17.4189970267783
371320_1,1.71679340583449,24.9622920045462
200654_1,6.37859668518442,19.5018733246067
448711_1,-0.721974597457528,27.5298565267047
100123_1,-7.82070190296537,25.5868779814171
807071_1,7.14946689327086,25.4487073060704
544495_1,3.36820604833374,26.0963676421862
394586_1,1.70496113630244,24.6668627996876
302770_1,18.9042041430299,41.3859692818961
686795_1,2.47589434754551,24.5691613971411
251747_1,-1.48771305274044,-1.54762740875573
732193_1,0.938072484320182,26.8420995420237
95517_1,4.79341338789217,25.2418605592947
737414_1,-3.72721328752532,28.9105982563892
646922_1,23.830968706436,40.6435261247185
119592_1,2.8121049724406,26.4263569065606
351259_1,2.58295461233511,25.1641300685566
328575_1,-2.45846074690371,28.8026145860197
255829_1,3.07155261854483,19.6427797258402
513559_1,2.77577348050135,25.5615266570919
92383_1,-5.3264279353999,29.7742329456485
413298_1,0.245789092342399,25.7940818240558
712272_1,2.44935201325545,29.385297129719
755221_1,-18.033387478728,16.54432630931
609214_1,1.46679228734487,24.1537748419907
643469_1,21.1478345603344,40.7168369570418
495778_1,-3.4351283039399,27.479008607909
882674_1,1.75352636234473,26.708590918148
240910_1,-0.781505849600665,27.4607031119588
323391_1,-5.83987090173738,29.4891572931594
341035_1,22.4881550824092,41.2852922797051
235158_1,-0.65483034095222,26.822322983408
812575_1,-2.84848423162386,28.0955386142932
654230_1,3.5251843397788,26.1449221694356
188859_1,1.02964639391079,26.1870053500182
738556_1,-2.10095477306505,28.1784403094636
175350_1,0.491060560504846,28.0334634970346
884063_1,-0.469763192572064,27.637441713543
479096_1,15.1975206651514,16.6890090656993
177945_1,2.53929813430241,25.2754479982525
220417_1,1.85072201775821,27.0465983613248
508158_1,1.55618831828372,27.6549479862257
124818_1,1.56972543133696,12.8939547307611
379942_1,-4.38705959791619,28.7072060731739
202015_1,1.4873093251519,23.9954217699682
393225_1,1.92249981496431,25.664922135019
636990_1,-1.02830101855065,27.8480425809798
647746_1,2.25236850125494,26.9746853768974
495863_1,3.14298319226091,25.2155496687735
97315_1,1.21856303150312,26.201099806075
3194_1,5.21663993676321,26.508637086562
855643_1,1.4097196054728,25.8058051907338
612046_1,-1.21029521365777,26.6809747938006
188963_1,-15.1917602584081,17.2540828490957
740997_1,6.9618840381666,26.2203503614297
453533_1,5.61264135606055,19.3561083941262
642589_1,3.93056605319141,24.9002361587652
843386_1,-4.58255379080603,28.3169790702777
637171_1,-0.695153536646627,27.5606321480784
816269_1,1.46934639806005,26.0075401698587
315112_1,1.94613219961994,25.628110555102
508544_1,-2.94179176072346,20.9291318885133
550821_1,24.4016005571353,40.4676639831879
17032_1,2.96517836663743,23.9085268201531
266340_1,-1.97532482338968,28.677476504402
366596_1,-4.00575042946534,28.2836428063969
113297_1,5.48351138381662,21.8340326398978
704985_1,21.1628087773845,40.8217827852602
337914_1,1.77252614599682,26.4494083937315
819366_1,2.88798786353843,24.6516209332804
312782_1,3.40475633338047,24.076917711328
745593_1,-3.86644671153588,28.7820876067905
59782_1,-11.4824092808554,15.0963095389192
673578_1,1.38593858199355,27.2331128909685
682298_1,-1.13227944263316,27.6602730672192
596892_1,2.12998578573546,27.199662731266
208559_1,0.574789156600438,24.4640906615416
119593_1,2.94129399383449,24.8822328591299
149551_1,3.49258375850296,25.8103779213858
282113_1,3.63220588184649,14.4545280576894
579103_1,0.0875195474462815,27.7796464691353
573978_1,-3.74345261893177,27.3686015368589
374877_1,-0.722083778510723,27.1025473736344
33716_1,1.90619244165765,24.4151468983717
236516_1,2.72659700473761,21.2107377561023
747464_1,1.5228053345042,23.5366523958521
102837_1,3.77058617980017,19.9095915864007
464027_1,2.77903185199735,25.7819221484114
456039_1,-0.686020246468679,26.5081588435903
428287_1,5.16278341096013,19.1425972502148
550474_1,-4.45696822971091,29.5916838339613
478424_1,-0.521973443832227,25.7898415111965
177224_1,-0.66688719533992,25.6428357737917
788573_1,7.13821915285814,18.8309296777502
93899_1,-10.278710603788,14.9755024955495
163011_1,21.0596838685306,19.1432050867776
779957_1,5.07589123243546,22.6667923957779
804263_1,2.08447412414995,14.9422039764956
84194_1,0.33434738637562,27.2668748875345
423729_1,22.1456555507207,40.7860602593416
331959_1,2.85475421718031,21.970448758178
281317_1,2.71029959292174,23.024993890803
747751_1,3.94352176218672,22.763327296017
438677_1,1.86951665273403,26.0331292241525
870904_1,2.62966925263692,19.7615077542104
87770_1,-1.01296293465993,27.8571624138477
833997_1,-1.59597822551735,27.4625137084372
729604_1,3.85127142690007,27.2869183625991
546608_1,3.17569598510343,26.6224130615478
354034_1,1.96436249172285,25.7444753354068
263639_1,0.160045975180541,19.2475644963387
579360_1,-0.683276302408112,25.5501997825712
226279_1,0.558969162669286,27.6526284290942
338584_1,1.70961200000364,26.7157754524689
332181_1,-10.8500306013858,14.8362987750939
360938_1,-1.9056626226358,28.1307269635923
362196_1,5.34928850947641,20.4393219063235
831259_1,-4.62613056392513,29.0571779481031
400826_1,-5.7271443243244,29.6789108957576
715137_1,4.36925206545611,23.7314604862001
157351_1,4.73063831523571,17.3651307421122
93165_1,3.76369596777518,19.555589800765
211706_1,5.80318717484625,19.5654089673362
380961_1,-18.1932124506011,10.1903489794066
109753_1,4.27192939856018,23.8693947166719
241803_1,1.3547864263691,24.9572398796615
233935_1,4.72178331809196,18.3509031206719
739800_1,3.79766170929074,20.0877644788981
331561_1,-1.68521602546344,27.5121785751141
647130_1,4.16152382566767,23.0603416302794
824747_1,-0.411049348569272,27.6890271948217
769684_1,4.69055551556615,24.4200228239285
68945_1,-21.6764269412569,14.671858762606
168406_1,5.60507898010056,12.6123391798847
314232_1,1.12110315176339,22.9522244841588
380460_1,-0.746866233821115,25.2356762332039
4408_1,4.48846001026046,18.7987654150534
728210_1,4.00333566991821,20.1498489283656
176813_1,3.97086748778883,24.7468202923577
84081_1,4.92557105791686,22.0377294259813
180371_1,5.50461983122572,14.5683205574794
508537_1,2.51496845769474,26.565662074036
363989_1,8.33797507186641,17.9451617051161
274386_1,5.52174614339667,24.8532880989919
801022_1,3.36900868595937,20.0642963961366
165201_1,-2.33514321771541,28.1537090809949
59476_1,5.63199003796608,14.9839496142186
748551_1,5.68946351958998,23.813781614132
705527_1,24.6409063121437,40.2405979359555
644059_1,1.37917990996904,12.7686172239937
430722_1,0.0319664559336023,25.6473972442906
444842_1,3.80336399207375,22.0222852664586
347695_1,4.94395731208769,22.0483072585405
283687_1,-2.23520948676089,26.184058794453
433996_1,2.38837495112279,25.3334055110215
746295_1,3.82828321995713,19.9276897659188
617333_1,3.18338153738886,24.5130363798778
108495_1,4.91599151456762,24.0997184668963
39707_1,-6.46757451727662,27.4976554097094
808980_1,3.80411755109772,18.7068422656278
166412_1,6.10846471903554,19.9718143647365
445418_1,1.70729770946596,28.1296792113552
151442_1,2.3051164622573,25.879577955673
13400_1,5.68414249342486,18.8043772684835
746914_1,5.21188788717116,17.1217081770935
776288_1,-6.69921074431971,30.1673139063381
807307_1,6.40674852994095,21.3461513664257
741619_1,3.11035715710383,24.1884074204588
596468_1,2.39043890191844,15.1660513046658
658177_1,-0.561213170012731,18.8408612076053
546380_1,2.53279387679562,25.1485024246308
376323_1,2.51000116711026,24.9582033487538
755024_1,-19.6442718364624,16.7877246056009
265125_1,5.77112163899018,16.1626401630579
719536_1,4.45217929810523,22.7231578164479
39190_1,3.66769495497952,23.9374203529465
704982_1,3.84163437766759,18.7143154342394
598874_1,3.85331570405199,20.5508131653382
443112_1,4.32331575806687,24.8524827583968
161401_1,5.96434186075627,18.3763404047063
332914_1,5.37872471969848,23.9544594025824
420112_1,4.04442715925817,18.0254117919859
246017_1,4.05630418708836,21.0352059825833
560006_1,5.4036109708911,21.8308197395789
235257_1,5.22046948636425,18.9503460314721
810616_1,-1.8527141994148,27.1197126605823
624120_1,4.60081188328945,16.0446918006549
323712_1,3.9356860329357,24.3906909864727
192155_1,0.260791172470342,27.1385396520936
820413_1,22.0964662080216,40.7267249332696
805125_1,3.8338844262033,13.9372702219415
323333_1,1.19385816812253,26.091305629169
742086_1,2.72420223266302,25.0570843637686
631264_1,4.47532116842604,22.3983782669461
842923_1,-5.91402993443248,29.7599577990141
209509_1,7.29680039153652,25.6558616744465
69717_1,1.41086992725555,26.4078481252626
303284_1,2.70323591594282,27.1625775581101
800513_1,6.08211803493882,17.1009423603294
187060_1,4.4504483205053,21.0667250771214
561345_1,5.0291224654273,17.5884897262601
61130_1,3.77087570507593,14.2688685648703
51623_1,2.65006864765605,19.4757023161979
381397_1,-3.54305999858537,27.4855094653522
316801_1,6.09526285481603,22.1719399974801
65523_1,4.24155128072725,23.6526702217531
864093_1,4.98424735477334,17.2541526059337
85982_1,3.11189637011857,24.0710954578352
331216_1,4.34194825601213,21.7827462420011
753890_1,-0.524580136247698,27.7558751994761
345214_1,5.78558262651922,22.2146353240721
176494_1,2.5966687277893,16.9797887271415
233069_1,5.48059313134664,23.6484678275568
581077_1,5.85406304472922,12.4602504783037
358745_1,-1.47798826206595,27.7371517509166
665085_1,0.856703296441149,26.8130479563723
345009_1,4.00423000452134,25.7531264289352
323101_1,3.66261296145351,17.8118304275066
189413_1,5.04772597466544,18.3432628609436
860402_1,3.20183834350519,26.3002153420469
878887_1,-0.395087800139065,27.5584962648479
215144_1,1.64310134339466,23.1228101785387
189941_1,5.59261839666022,21.0663121778589
319951_1,6.02007642481135,22.6265012034301
511958_1,2.07522362869891,29.5900300929631
458963_1,5.55020307827022,16.9757171379798
810507_1,4.40236707573773,19.6510613495331
526356_1,2.71581778379872,25.1734198812532
464087_1,2.56086006970235,23.4421487342154
596580_1,4.20812469219016,21.354244875249
272736_1,15.3056128433137,17.0579452917057
129684_1,4.51238990391462,19.917402202724
28583_1,4.79947143205763,23.0910561827122
226850_1,4.97117024920454,25.8712258268807
385696_1,2.54713545141673,25.3491062473581
150218_1,5.40053490859428,23.9955312902639
594773_1,5.89411363155433,15.87935328822
589870_1,-0.193603458903488,25.6829494823208
107427_1,3.52585158250401,22.9878486132492
286216_1,1.72360984914951,26.0846227379487
122575_1,3.7961968578442,24.8204648603678
779642_1,2.32847222574616,25.488202850548
673222_1,3.56421508060452,19.7909789279343
316579_1,2.06863339373307,28.8166973624334
452343_1,5.29971314313891,19.1276575554269
816206_1,5.16842333065705,22.5172180773381
401889_1,5.7941409404525,24.5041229623026
80024_1,7.21498477660416,25.6772252717102
644582_1,2.36381033597725,27.0747283997404
