Barcode,UMAP_1,UMAP_2
143534_1,-13.875599861145,2.83146667480469
340035_1,3.22452807426453,14.0677719116211
44181_1,0.911534130573273,16.3073329925537
119957_1,-3.72691512107849,5.89747667312622
25171_1,-11.6257839202881,-8.60512447357178
814923_1,-11.6619567871094,-8.45200824737549
358720_1,1.44035589694977,-4.07663059234619
367254_1,6.408127784729,-12.8788261413574
617453_1,-4.04582405090332,-1.46889042854309
28012_1,6.2594518661499,-13.0046539306641
448093_1,6.06191682815552,-5.46588182449341
391135_1,-1.63449215888977,14.352198600769
561635_1,-14.1717710494995,3.4590482711792
508161_1,-14.0328645706177,2.87436127662659
576823_1,1.58927619457245,-4.00415897369385
695617_1,-1.35800731182098,14.9720802307129
138119_1,3.27805709838867,13.4734230041504
609725_1,3.13265800476074,14.431414604187
576957_1,6.69121074676514,-12.5696363449097
410335_1,1.36906981468201,16.1441383361816
201335_1,6.68227672576904,-12.377100944519
111781_1,-3.01080465316772,8.28125095367432
837793_1,-14.4696950912476,3.81501603126526
460715_1,-2.81547808647156,8.6018180847168
857273_1,6.57400751113892,-12.8410329818726
377239_1,2.58736729621887,15.4028739929199
520110_1,-13.8826684951782,2.94329214096069
763039_1,-0.996369540691376,15.6637783050537
755486_1,-0.396211832761765,16.0772933959961
218499_1,-14.0184297561646,2.78924107551575
883385_1,-2.02411150932312,13.5688238143921
814986_1,-14.1381464004517,-2.84575200080872
862938_1,-14.2453832626343,3.28239393234253
315917_1,12.4282531738281,-4.60446310043335
247274_1,0.625406503677368,-4.68899917602539
586031_1,3.28082871437073,13.2623348236084
247276_1,6.70700407028198,-12.4129371643066
20827_1,2.2763934135437,15.7409582138062
513410_1,0.608312785625458,16.2981185913086
834234_1,-11.6379041671753,-8.63968276977539
375304_1,-1.25215697288513,14.9249105453491
57804_1,-2.21444368362427,11.8900718688965
14604_1,-3.62899494171143,6.30189037322998
63121_1,0.6193927526474,6.94082307815552
277165_1,1.43489623069763,-4.06161165237427
351265_1,6.35588550567627,-12.9097890853882
764920_1,11.3165397644043,-5.57297229766846
214715_1,-13.7992448806763,3.44900441169739
182416_1,6.47728538513184,-12.779369354248
44382_1,-3.01394104957581,8.04872798919678
10574_1,6.47893333435059,-12.8002376556396
223779_1,-14.1637372970581,3.56219482421875
680695_1,6.59624338150024,-12.8076324462891
836579_1,0.830748498439789,16.278736114502
707073_1,-13.9895839691162,3.05134153366089
201882_1,-13.9698047637939,3.15983700752258
722729_1,6.74990510940552,7.408616065979
440593_1,6.71437835693359,-5.74777936935425
650654_1,3.04526662826538,14.6466217041016
859359_1,-14.1600399017334,3.68697643280029
4021_1,-1.82707476615906,14.1819553375244
254961_1,-13.9741926193237,3.10972023010254
804315_1,6.62264442443848,-12.2692337036133
804137_1,-1.27059686183929,14.9760780334473
686831_1,10.8047142028809,-4.71521043777466
452401_1,6.39847230911255,-12.6840953826904
766391_1,-14.2141561508179,3.63261914253235
107978_1,-13.9015398025513,3.03173756599426
458120_1,-3.55415630340576,6.53982734680176
524619_1,-14.2189331054688,3.10568952560425
22445_1,6.4100136756897,-12.6364641189575
149892_1,-1.24915111064911,-16.9523773193359
680357_1,10.8775081634521,-4.74016094207764
254681_1,-14.3142518997192,3.65171575546265
283066_1,0.276665329933167,6.33352947235107
47949_1,0.150355532765388,5.78248977661133
669790_1,1.40715479850769,-4.04054403305054
839137_1,-12.1444520950317,-8.57314109802246
40835_1,0.175781711935997,16.2651882171631
625752_1,-13.9655084609985,-2.85486698150635
851903_1,-1.68902969360352,14.4962196350098
640061_1,-14.2328596115112,-2.48489665985107
735427_1,1.17419385910034,-4.38029003143311
474647_1,6.59351921081543,-12.6579475402832
747735_1,6.43566465377808,-12.4125909805298
658581_1,-13.7031965255737,3.26075744628906
146677_1,1.09981513023376,-4.84454441070557
840326_1,11.7723731994629,-5.37533855438232
67187_1,-12.0313873291016,-8.65100955963135
138115_1,-0.0569943934679031,-3.73187828063965
216787_1,0.104707770049572,5.37196207046509
340770_1,-13.9864797592163,-2.42046356201172
652487_1,-2.73300242424011,9.22426986694336
274461_1,0.147801399230957,-4.73122119903564
85666_1,-1.74363350868225,14.0549144744873
309789_1,-0.909558117389679,15.4134473800659
139335_1,-0.683852255344391,15.942777633667
840937_1,-14.2251644134521,3.36751890182495
553556_1,0.034276194870472,16.1892490386963
848611_1,-14.140772819519,3.21128940582275
758132_1,-14.0762767791748,-2.76913809776306
86070_1,-14.4596757888794,3.69142699241638
243106_1,-13.6246910095215,3.28158831596375
569168_1,-2.7475860118866,8.96335411071777
808630_1,-14.4001779556274,3.4073441028595
322466_1,1.16423332691193,-4.52474451065063
104737_1,1.15686023235321,16.3576278686523
836795_1,-14.166690826416,-2.68142867088318
154612_1,-1.08537828922272,15.2797107696533
657192_1,0.54334545135498,16.3251914978027
205720_1,-0.918717205524445,15.7552614212036
561292_1,2.8318350315094,15.0890398025513
789842_1,-14.1137866973877,3.45383596420288
286908_1,-1.57176721096039,14.8341512680054
818861_1,-14.1573133468628,3.84011197090149
565194_1,-14.0228281021118,-2.69426012039185
588865_1,-9.04501628875732,-11.633397102356
411886_1,6.65715551376343,-12.7753601074219
531588_1,0.595767736434937,16.3128414154053
784506_1,6.38162565231323,-12.8300142288208
748552_1,-0.697254478931427,15.9193496704102
763640_1,-2.47990655899048,10.3347272872925
526276_1,-14.1551599502563,2.92291641235352
1842_1,3.24322962760925,13.0223150253296
763147_1,-2.25471115112305,12.4497270584106
594287_1,6.7285418510437,-12.6107301712036
783134_1,-0.381551414728165,15.8706932067871
607361_1,-1.40171980857849,14.8465375900269
48780_1,-13.9957714080811,3.17201232910156
738971_1,1.26435971260071,16.1900691986084
234673_1,-12.0419511795044,-8.44840335845947
848445_1,2.9397668838501,11.9764051437378
696356_1,-13.8554782867432,3.76767563819885
72888_1,0.2242281883955,6.52863502502441
189456_1,6.55258560180664,-12.1200656890869
733532_1,-14.1677980422974,3.13506197929382
353170_1,-0.388302087783813,4.116286277771
348048_1,-1.72914934158325,14.9085273742676
240618_1,-2.22792744636536,12.714560508728
667646_1,12.049861907959,-5.55448055267334
664477_1,-14.3985528945923,3.87620139122009
322060_1,-1.58921527862549,14.5155448913574
212426_1,-14.4436321258545,3.5493323802948
237130_1,2.57326316833496,11.2490034103394
503310_1,-1.78363800048828,14.6017427444458
361416_1,13.4514818191528,-4.90316820144653
174018_1,-13.9703550338745,3.8076343536377
17692_1,-13.6870012283325,3.04663491249084
181631_1,0.722840487957001,7.31543302536011
72227_1,0.248640567064285,6.37536001205444
620715_1,-0.286341220140457,16.0507717132568
526400_1,12.2624111175537,-4.47318553924561
28902_1,6.68431425094604,-12.4326457977295
767884_1,1.25129747390747,-4.3474645614624
722863_1,-11.836217880249,-7.61449670791626
241300_1,-0.385577529668808,4.16332912445068
710854_1,-1.28408968448639,-17.0795650482178
62697_1,-1.75989639759064,14.7083015441895
514968_1,-14.2221555709839,2.9508535861969
337328_1,6.65778684616089,-12.5552797317505
106575_1,-14.2029886245728,-2.81185603141785
192152_1,6.69656419754028,-12.5929279327393
69041_1,0.308133274316788,16.2627944946289
55938_1,-14.2654867172241,3.40760159492493
659589_1,6.33145523071289,-12.9149026870728
666635_1,-14.1099243164062,-2.93937826156616
817866_1,-14.4589509963989,3.87714290618896
492154_1,11.8032932281494,-5.11301279067993
864250_1,11.3463363647461,-5.50628328323364
78132_1,-1.14375376701355,15.259241104126
284749_1,-2.81256747245789,9.0924711227417
645488_1,1.28266358375549,-4.01833915710449
26662_1,-14.2493858337402,3.44076609611511
36793_1,0.280730992555618,16.2243709564209
429698_1,-1.78528320789337,14.2155342102051
450111_1,1.05246126651764,7.84463357925415
166655_1,0.19917020201683,5.75847101211548
239463_1,2.95697522163391,-4.43536281585693
714433_1,-1.78244757652283,14.4312677383423
326004_1,1.06625723838806,-3.75085592269897
18124_1,3.08422613143921,14.5424785614014
460452_1,5.98126125335693,-6.75322437286377
398782_1,-11.8488111495972,-8.80729389190674
660214_1,2.94538736343384,12.0172691345215
51405_1,6.33793592453003,-12.820855140686
498648_1,-2.76070332527161,8.8851842880249
842031_1,6.19256401062012,-12.4324741363525
179562_1,-0.469336569309235,16.0417518615723
193155_1,-2.02551674842834,13.1508188247681
511677_1,12.7484331130981,-5.13829946517944
720234_1,-13.8604316711426,3.18769836425781
518572_1,-13.8024778366089,3.2560703754425
352360_1,1.68630170822144,-3.49590229988098
489627_1,-2.83781599998474,8.44801139831543
219922_1,1.08565950393677,8.0184383392334
658945_1,0.589243769645691,7.02844476699829
257668_1,-14.0014867782593,3.55984807014465
755363_1,0.273183822631836,6.46753644943237
839859_1,-1.65909552574158,14.6367216110229
46986_1,3.05953741073608,12.2625064849854
801202_1,-2.25569176673889,11.7556791305542
615357_1,0.998749196529388,7.8766942024231
742406_1,6.517418384552,-12.8163070678711
697297_1,6.29797697067261,-12.9348764419556
828526_1,6.62091016769409,-12.649377822876
707473_1,6.67185497283936,-12.1266412734985
264884_1,6.49844360351562,-12.4661140441895
170068_1,2.03340935707092,15.9086132049561
4058_1,6.27078104019165,-12.6515111923218
743709_1,0.700630366802216,16.2210102081299
265186_1,6.2998628616333,-12.8213510513306
638509_1,0.590227246284485,16.1987285614014
411167_1,5.53024578094482,-7.39168691635132
442935_1,12.2842788696289,-4.50204277038574
212962_1,-2.92741370201111,8.99771022796631
843374_1,7.48000049591064,-1.60469901561737
735108_1,13.465799331665,-5.50677919387817
791852_1,-0.526721894741058,16.0161170959473
240825_1,6.01547336578369,-6.69962930679321
339061_1,-13.6473922729492,3.35614132881165
229370_1,0.251088827848434,-8.77314758300781
537202_1,11.7274684906006,-5.1299352645874
384818_1,1.89854025840759,16.0761623382568
481661_1,-0.0207911264151335,16.1313037872314
566194_1,0.997698426246643,-4.74675178527832
432557_1,2.38616871833801,15.6554040908813
446484_1,-2.76665616035461,9.05508899688721
47824_1,0.649728178977966,-3.68246936798096
103490_1,3.02293348312378,12.150411605835
491085_1,-14.3391923904419,2.67621159553528
543924_1,1.11407721042633,16.2734375
711527_1,2.05584025382996,10.2938060760498
212464_1,0.803843379020691,-3.95859026908875
802115_1,11.6967716217041,-5.05623960494995
691897_1,-1.64470386505127,14.9405651092529
25402_1,6.71517896652222,-12.5450553894043
787463_1,6.55210638046265,-12.7068910598755
514691_1,-3.10511660575867,7.95856618881226
690074_1,6.6747899055481,6.82429361343384
89202_1,6.32575130462646,-12.9058065414429
800806_1,6.72129106521606,-5.81011009216309
180276_1,0.223331674933434,16.3900089263916
624428_1,-0.501648724079132,3.87123131752014
54233_1,6.44419145584106,-12.4255266189575
804561_1,-14.0999517440796,3.33004760742188
840853_1,-14.2630949020386,3.51118612289429
18434_1,11.8759279251099,-5.2900595664978
174381_1,1.59544813632965,-3.97045469284058
446273_1,12.2078189849854,-5.05104160308838
633695_1,13.0791244506836,-4.8617000579834
392975_1,3.22284913063049,14.026086807251
266510_1,0.163153558969498,5.84466361999512
22593_1,-14.1775503158569,3.69654202461243
164797_1,-14.0802965164185,3.3443295955658
8076_1,6.07328844070435,-12.7538957595825
116668_1,1.19998180866241,-4.23702955245972
230571_1,-8.49662971496582,9.08179187774658
510781_1,0.996146619319916,7.76367139816284
753215_1,0.6739861369133,16.3471450805664
547686_1,-1.29106116294861,15.2824850082397
442234_1,0.886371910572052,-4.88964128494263
388260_1,-0.389251410961151,16.1945133209229
161300_1,-14.1405458450317,3.69783520698547
386725_1,2.09712386131287,15.9940586090088
603012_1,0.712831616401672,-4.203049659729
244181_1,0.953891158103943,7.54944849014282
630292_1,1.11361885070801,-4.52102327346802
191729_1,0.193689048290253,5.98600101470947
866724_1,0.548968315124512,-4.31606435775757
148523_1,13.3485689163208,-5.03317451477051
646532_1,6.46756219863892,-12.5327291488647
592698_1,-3.67460560798645,6.25046586990356
492379_1,-14.2116889953613,3.10946416854858
515626_1,-14.0749473571777,3.48769330978394
563612_1,-14.2201843261719,3.01037287712097
610331_1,0.882220387458801,-10.5369396209717
431606_1,12.5967121124268,-5.68424463272095
636024_1,6.02446174621582,-12.7479028701782
582775_1,10.8281621932983,-4.69908857345581
355641_1,-0.877421438694,-17.3560638427734
163594_1,0.487093091011047,-3.73177647590637
480766_1,6.43298244476318,-12.6579732894897
29594_1,12.1130380630493,-4.6186318397522
308111_1,-2.63974547386169,9.71920776367188
374400_1,-1.44918692111969,14.7881507873535
161011_1,-11.3252229690552,-8.66216659545898
569767_1,-1.7981231212616,14.2851324081421
206471_1,2.07694554328918,10.3342123031616
823182_1,6.37704849243164,-12.7978916168213
332577_1,1.42794728279114,8.74735641479492
689840_1,3.28076934814453,13.2493295669556
704074_1,-14.0465698242188,-2.75610446929932
505982_1,-1.66035485267639,15.0920257568359
320909_1,0.918784022331238,16.2321891784668
157887_1,6.85485124588013,-12.1688213348389
610028_1,0.929925799369812,16.2360725402832
881303_1,0.167055726051331,6.10708332061768
308175_1,10.8402271270752,-4.71702480316162
862409_1,-14.1115570068359,-2.57685995101929
515006_1,-2.63161516189575,9.77198600769043
263250_1,6.37306261062622,-12.7818717956543
467475_1,0.404982149600983,6.37138319015503
376211_1,-1.98855817317963,13.3847274780273
637025_1,-2.90650415420532,8.51049613952637
246424_1,-1.49141156673431,2.81656813621521
727489_1,2.77614426612854,15.1595821380615
171668_1,0.597538769245148,6.65852069854736
88370_1,6.49706506729126,-12.4611835479736
750001_1,1.35602009296417,16.1923503875732
525677_1,0.371139377355576,6.53510093688965
622342_1,12.8160371780396,-5.42970514297485
308043_1,-13.6036920547485,3.23750853538513
661562_1,12.2062339782715,-4.39341688156128
626626_1,0.538705110549927,-3.71716928482056
433274_1,12.1763439178467,-4.75838088989258
599400_1,-11.6708488464355,-7.45551204681396
46988_1,-1.03072023391724,-17.1931190490723
165164_1,-0.042351882904768,16.1847457885742
403505_1,-14.5045166015625,-2.07526254653931
690484_1,6.83916091918945,-12.2549819946289
80796_1,-3.33601880073547,7.05292701721191
233791_1,-13.8124809265137,3.4111487865448
201736_1,-1.22765028476715,-17.0943279266357
475028_1,-14.635046005249,3.84357023239136
362666_1,11.8310718536377,-5.02257442474365
754419_1,12.1129379272461,-5.38863086700439
631381_1,-14.2428503036499,3.2754077911377
457694_1,1.13473749160767,-4.57301807403564
724308_1,2.38566923141479,10.9084177017212
884651_1,-14.3299579620361,3.76640486717224
571526_1,-1.51313531398773,2.78990364074707
71072_1,1.58667325973511,16.1210346221924
144145_1,6.19904327392578,-12.8653812408447
313122_1,-7.45102167129517,8.72929000854492
687113_1,0.837584376335144,7.06770133972168
278237_1,-13.6568832397461,3.38803911209106
616368_1,12.5657501220703,-4.35641193389893
621204_1,11.8735551834106,-5.81932973861694
214314_1,11.933144569397,-5.56205034255981
848928_1,-14.1537685394287,3.19415402412415
168553_1,-0.487481355667114,16.1002883911133
849895_1,0.183358445763588,5.45859527587891
432815_1,-14.448558807373,3.50886178016663
183447_1,0.310075283050537,5.91727304458618
482164_1,-11.6196155548096,-8.76461219787598
672368_1,-2.8843822479248,8.36763286590576
579845_1,1.47506773471832,-3.91296148300171
565364_1,-2.8835620880127,8.52317905426025
809041_1,-0.30187851190567,16.0417137145996
677769_1,12.9559669494629,-5.36185693740845
373869_1,-13.7983331680298,3.14647483825684
284206_1,0.251600742340088,6.53715467453003
272597_1,-14.0491609573364,3.18556618690491
107561_1,-1.90623903274536,14.4039621353149
570976_1,-13.783953666687,3.39545822143555
475289_1,0.276910215616226,5.17328977584839
269153_1,0.234040811657906,16.3971500396729
418750_1,0.971494793891907,-4.28613424301147
72106_1,-1.73284268379211,14.288272857666
364033_1,6.24704742431641,-12.4641227722168
406171_1,0.483848363161087,-5.38910293579102
111087_1,-2.22877359390259,12.5127449035645
793295_1,12.0606174468994,-5.07448959350586
523959_1,-2.82127952575684,8.81354141235352
857682_1,-1.13843250274658,-17.1316013336182
423394_1,-2.37676072120667,10.764874458313
123939_1,0.0538264214992523,5.41540956497192
418958_1,0.797541797161102,-4.23065280914307
299208_1,-14.1941995620728,3.43879508972168
270098_1,-4.07155132293701,-12.2749824523926
680501_1,6.40854501724243,-12.6194143295288
23244_1,-14.481707572937,-2.27886867523193
176566_1,-2.89337277412415,8.50115489959717
277045_1,1.98602902889252,-3.26794695854187
858181_1,-1.16839611530304,15.2901248931885
156511_1,-13.8155565261841,3.29354071617126
310385_1,0.932053625583649,-4.03773307800293
723013_1,-14.2478485107422,3.17955780029297
545690_1,1.0718879699707,7.88330507278442
32532_1,-1.60529482364655,15.1438302993774
590598_1,12.0933179855347,-5.29663991928101
697289_1,-1.62621140480042,14.6887035369873
532922_1,-0.000202757757506333,4.93662786483765
562161_1,11.8190431594849,-4.54379367828369
674648_1,0.453563213348389,-3.70937275886536
716298_1,2.13827848434448,15.8639001846313
686152_1,-1.68496084213257,14.6214714050293
81805_1,-0.450256288051605,4.03897857666016
233747_1,6.73032093048096,-5.66745090484619
625816_1,-1.00968301296234,15.3617076873779
606030_1,2.06744694709778,-3.30026745796204
573462_1,-0.689652264118195,3.68003106117249
835608_1,13.1399707794189,-5.29987621307373
332335_1,1.00849068164825,7.77960777282715
824438_1,-14.4923143386841,3.76553845405579
613602_1,-7.89571523666382,9.00600242614746
621475_1,-1.54416048526764,14.6119155883789
761465_1,12.0817708969116,-5.11854696273804
158014_1,0.412238568067551,-3.6301383972168
204872_1,2.33350586891174,10.824146270752
690944_1,-0.881520509719849,15.6168031692505
52943_1,0.0195179991424084,5.39443254470825
515422_1,0.426154434680939,-4.34381008148193
743347_1,-0.900181293487549,-17.3192081451416
697309_1,-14.149453163147,-2.76544737815857
534734_1,0.214266702532768,6.22330093383789
680431_1,6.77116250991821,-12.7674913406372
362903_1,6.49756097793579,-12.8852186203003
545900_1,1.45736265182495,8.83672714233398
371247_1,12.1463346481323,-4.96431350708008
617961_1,-14.0759859085083,3.6672158241272
685076_1,-1.97728288173676,2.22944855690002
228811_1,11.8547849655151,-5.7765851020813
398111_1,6.39815807342529,7.22281217575073
93245_1,0.772285401821136,-4.07673406600952
758839_1,1.54058182239532,-3.79083490371704
221691_1,11.0477161407471,-4.7438325881958
359572_1,6.37373018264771,-12.8707494735718
51010_1,-2.68397188186646,9.59950256347656
305040_1,0.687860310077667,6.97625303268433
332014_1,2.71962928771973,11.539496421814
738725_1,0.751528263092041,-4.22055339813232
494012_1,13.4906892776489,-5.18167686462402
92074_1,-3.177494764328,7.39728355407715
429331_1,0.284817606210709,-4.54694652557373
668166_1,-2.2595682144165,12.0431337356567
422490_1,-2.57036733627319,9.80511665344238
857276_1,6.6775951385498,-12.6954326629639
640700_1,-2.43754649162292,10.520697593689
608459_1,12.0183935165405,-5.95297336578369
21487_1,-0.422496259212494,15.9881505966187
835335_1,11.7156362533569,-5.372878074646
825550_1,-14.4060096740723,3.1368727684021
329311_1,12.632700920105,-4.47483110427856
110725_1,11.8330821990967,-5.93201112747192
222275_1,6.46713018417358,-11.9785966873169
97281_1,-2.04236674308777,13.8515300750732
195260_1,-1.91593754291534,14.2301836013794
233765_1,-2.2442684173584,11.7000980377197
662691_1,11.8002758026123,-5.06761884689331
105117_1,0.210732042789459,-8.70027351379395
864536_1,12.3848247528076,-5.6622896194458
311746_1,-11.9563770294189,-7.8023943901062
493712_1,0.776748836040497,16.1042652130127
445670_1,-1.75002992153168,2.83963942527771
207480_1,6.70325946807861,-5.87061595916748
368676_1,7.5365629196167,7.08084058761597
89270_1,0.442163735628128,16.2770938873291
789596_1,7.36759042739868,7.21629667282104
628866_1,-0.341965228319168,4.14873790740967
89011_1,0.496190279722214,6.62246513366699
605132_1,0.277456015348434,5.56133317947388
174509_1,0.380249083042145,6.61679315567017
787708_1,0.579259812831879,6.89319896697998
169394_1,13.5374431610107,-5.27478790283203
724401_1,-14.1840658187866,-2.74836444854736
556053_1,-2.97748231887817,8.07114505767822
544335_1,11.9676446914673,-5.86165714263916
561584_1,3.29600358009338,13.6345930099487
13205_1,0.875114500522614,7.20083427429199
791217_1,0.467662781476974,16.3087539672852
743452_1,-11.7366390228271,-7.53308343887329
633005_1,12.4713411331177,-4.67133808135986
453030_1,0.557436406612396,6.8725209236145
78074_1,0.472885847091675,6.77467584609985
235774_1,-13.6455965042114,2.9648711681366
302501_1,-3.75858116149902,5.5099892616272
58036_1,-14.5025110244751,3.80700182914734
400912_1,-14.0876245498657,-2.67378282546997
381274_1,11.018180847168,-4.73943424224854
813058_1,0.0273905787616968,4.98684215545654
744437_1,-1.20906388759613,3.13108015060425
296509_1,6.29181241989136,-12.8420095443726
154505_1,-2.89987683296204,0.931877732276917
445652_1,-14.360541343689,-2.55719757080078
392196_1,13.1098337173462,-5.24699831008911
425255_1,13.0739049911499,-4.92473268508911
758155_1,13.218279838562,-5.13720989227295
522470_1,-7.72113227844238,9.12491512298584
276508_1,-14.3684482574463,-2.57888007164001
718618_1,-3.12258958816528,7.68217706680298
325621_1,0.861401796340942,7.47580480575562
636187_1,-11.615894317627,-8.67312526702881
284357_1,0.11526645720005,5.23369216918945
521947_1,13.5549077987671,-5.25334453582764
98665_1,-1.62645769119263,15.044620513916
42732_1,-0.556404411792755,4.04070949554443
788085_1,12.1300849914551,-5.1429009437561
7957_1,1.56236803531647,16.0677242279053
453252_1,5.70665407180786,-11.4382724761963
847601_1,7.55042409896851,7.21272850036621
704047_1,2.32101941108704,-3.08442544937134
645458_1,0.122485272586346,6.24175357818604
139185_1,-1.71318554878235,14.4764566421509
520021_1,-0.259648561477661,4.45126533508301
722677_1,-3.00300645828247,8.91273975372314
96324_1,7.26931142807007,7.24718952178955
434813_1,-14.6853332519531,-1.97392153739929
263138_1,1.02039861679077,16.293140411377
723771_1,-14.0107183456421,3.23248767852783
134009_1,10.9603176116943,-4.7274227142334
342527_1,-2.13654375076294,12.993070602417
728886_1,0.895835220813751,-4.18573522567749
809450_1,2.06811833381653,-3.11727023124695
697652_1,0.266979902982712,16.3294906616211
449900_1,-14.4161758422852,-2.23861384391785
883915_1,-14.0761861801147,-2.40735983848572
96116_1,12.2865524291992,-5.33826208114624
582763_1,0.979945302009583,7.64681816101074
632841_1,6.15798854827881,-12.5132303237915
424270_1,0.927915692329407,-4.83429336547852
678734_1,7.02040958404541,6.81501531600952
584178_1,-3.20145893096924,8.00910186767578
481757_1,0.846872627735138,-4.3975248336792
253387_1,0.733965933322906,7.07372999191284
511697_1,6.40289688110352,-12.8013467788696
832855_1,-2.02033972740173,13.3788232803345
172668_1,0.816734135150909,-3.84791564941406
250474_1,-1.36572420597076,-16.8716049194336
173605_1,1.48081386089325,-3.51637148857117
501899_1,-2.99968409538269,8.40214920043945
622193_1,-0.135839715600014,4.58614015579224
749003_1,0.619268655776978,7.02928733825684
661330_1,6.68509578704834,6.84491729736328
786782_1,-1.72754573822021,14.1006088256836
831366_1,13.2233648300171,-4.88044118881226
89965_1,-14.4723596572876,-2.59676194190979
183215_1,-3.5825502872467,6.72927761077881
283812_1,11.816855430603,-5.86128187179565
690312_1,-8.32038021087646,8.81709384918213
307195_1,-0.195257931947708,-4.64650058746338
328450_1,-2.29781603813171,12.8366346359253
272746_1,0.931401312351227,-4.32974004745483
770224_1,-0.185944050550461,-8.16081809997559
584542_1,0.755866050720215,7.09211111068726
314874_1,2.80323481559753,15.1086740493774
149378_1,12.8274917602539,-5.89984893798828
186996_1,-14.1447458267212,3.70546746253967
796943_1,-1.34018051624298,14.8532829284668
255994_1,12.2321395874023,-4.44936513900757
333857_1,12.9269676208496,-4.98901987075806
295398_1,-2.26994657516479,11.7652635574341
742793_1,-14.2740821838379,3.34151005744934
539187_1,0.562475860118866,6.1275429725647
767282_1,12.3050956726074,-4.71480131149292
483281_1,1.60805761814117,-3.28864145278931
630511_1,-14.3703680038452,3.76697015762329
38185_1,0.838323950767517,7.33994197845459
108319_1,-1.46019804477692,2.78460240364075
780763_1,-2.20056343078613,1.89903783798218
678310_1,6.57694816589355,-12.6771678924561
637658_1,-2.80694127082825,8.99370002746582
182346_1,0.152513831853867,-3.55119132995605
540928_1,-2.28329110145569,11.6707258224487
705586_1,6.60304307937622,-12.5122604370117
463968_1,6.36321449279785,-12.8114852905273
179350_1,-0.4673191010952,16.1826305389404
180028_1,1.00122547149658,-4.47487306594849
792769_1,2.12473320960999,-3.62226414680481
232121_1,0.159762799739838,5.6697998046875
807033_1,11.9628868103027,-4.7785849571228
825901_1,-0.917358160018921,15.5138120651245
680365_1,6.19639921188354,-12.8238954544067
730689_1,2.74504923820496,15.1825685501099
75758_1,0.084367960691452,5.08640003204346
797769_1,12.3898477554321,-5.00089168548584
404806_1,6.87932920455933,7.00013256072998
829816_1,12.0557403564453,-4.71756267547607
523789_1,-0.101454898715019,-4.62179803848267
743800_1,-0.878059506416321,3.45097303390503
267520_1,-0.413904398679733,4.06499671936035
161703_1,-8.38004398345947,8.95045185089111
490447_1,0.12978807091713,5.49693441390991
617286_1,12.8197536468506,-5.15567064285278
489043_1,7.52517175674438,7.09665489196777
154579_1,13.5347709655762,-5.03043746948242
307997_1,-0.162549778819084,4.55639600753784
750585_1,5.880699634552,-6.89973449707031
8214_1,0.665423393249512,6.43586587905884
506222_1,13.3763856887817,-5.20212602615356
515185_1,13.0464296340942,-4.79141139984131
